id1,id2,id4,id5,v2
3,7435,id10,id7435,79.429105
3,7436,id1,id7436,80.731616
9,7437,id5,id7437,29.768247
10,7438,id7,id7438,60.892365
1,7439,id8,id7439,70.546577
7,7440,id7,id7440,22.453985
3,7441,id3,id7441,44.499293
1,7442,id3,id7442,9.99198
10,7443,id6,id7443,64.611823
1,7444,id6,id7444,73.875075
2,7445,id1,id7445,31.813853
6,7446,id9,id7446,15.345989
4,7447,id1,id7447,94.574445
1,7448,id5,id7448,31.981099
4,7449,id1,id7449,72.98004
7,7450,id10,id7450,25.340662
4,7451,id3,id7451,66.635756
7,7452,id4,id7452,12.989348
7,7453,id8,id7453,5.434627
5,7454,id1,id7454,28.000879
6,7455,id3,id7455,36.951005
3,7456,id2,id7456,41.902434
7,7457,id6,id7457,65.892174
6,7458,id8,id7458,1.413874
8,7459,id3,id7459,76.500247
9,7460,id3,id7460,96.753582
1,7461,id1,id7461,55.157733
5,7462,id6,id7462,81.263847
6,7463,id8,id7463,73.188042
1,7464,id7,id7464,45.940579
5,7465,id1,id7465,82.656885
5,7466,id2,id7466,83.717089
3,7467,id5,id7467,4.427972
6,7468,id10,id7468,68.05969
10,7469,id3,id7469,97.043556
6,7470,id8,id7470,89.973677
1,7471,id10,id7471,17.153082
4,7472,id4,id7472,37.772307
4,7473,id3,id7473,19.220775
7,7474,id1,id7474,44.864075
8,7475,id10,id7475,86.051107
4,7476,id9,id7476,96.60262
2,7477,id1,id7477,79.648866
6,7478,id6,id7478,2.91747
7,7479,id4,id7479,92.534689
2,7480,id1,id7480,1.025392
5,7481,id3,id7481,38.650466
7,7482,id8,id7482,66.323205
10,7483,id5,id7483,13.571204
3,7484,id7,id7484,53.239437
1,7485,id5,id7485,92.712367
4,7486,id3,id7486,63.84041
7,7487,id5,id7487,39.057776
7,7488,id3,id7488,99.91747
1,7489,id3,id7489,88.582747
4,7490,id6,id7490,86.903934
8,7491,id3,id7491,82.788571
6,7492,id8,id7492,51.814255
5,7493,id10,id7493,30.643794
5,7494,id8,id7494,20.995083
10,7495,id3,id7495,21.751621
2,7496,id7,id7496,89.158537
5,7497,id5,id7497,50.588171
7,7498,id7,id7498,96.750708
2,7499,id10,id7499,13.568554
8,7500,id1,id7500,87.489176
7,7501,id3,id7501,72.015784
3,7502,id4,id7502,61.628497
4,7503,id9,id7503,70.030568
9,7504,id9,id7504,56.358859
2,7505,id1,id7505,4.879685
10,7506,id4,id7506,64.088583
5,7507,id1,id7507,69.499377
4,7508,id8,id7508,59.242911
6,7509,id6,id7509,85.281956
3,7510,id10,id7510,87.112489
7,7511,id4,id7511,2.613601
3,7512,id7,id7512,62.649449
7,7513,id4,id7513,4.411279
2,7514,id7,id7514,32.39635
5,7515,id5,id7515,55.379568
3,7516,id9,id7516,91.007317
1,7517,id3,id7517,79.661865
2,7518,id7,id7518,91.836348
10,7519,id8,id7519,85.266381
5,7520,id9,id7520,81.720683
10,7521,id8,id7521,76.421558
7,7522,id1,id7522,17.714299
1,7523,id2,id7523,35.973501
5,7524,id1,id7524,9.615732
6,7525,id9,id7525,78.393448
5,7526,id2,id7526,55.236385
5,7527,id6,id7527,14.442767
10,7528,id3,id7528,19.393025
6,7529,id10,id7529,56.211699
10,7530,id8,id7530,95.036168
5,7531,id4,id7531,1.489661
8,7532,id5,id7532,92.499222
2,7533,id6,id7533,19.223862
3,7534,id8,id7534,0.294943
2,7535,id7,id7535,92.192961
9,7536,id2,id7536,13.562605
9,7537,id1,id7537,5.280888
7,7538,id10,id7538,29.004616
7,7539,id8,id7539,86.591732
7,7540,id3,id7540,12.868908
4,7541,id1,id7541,93.686611
9,7542,id9,id7542,63.813868
8,7543,id8,id7543,86.665247
6,7544,id5,id7544,5.798427
8,7545,id2,id7545,5.064832
6,7546,id7,id7546,73.452987
5,7547,id2,id7547,94.448823
7,7548,id5,id7548,24.621894
7,7549,id2,id7549,36.768923
6,7550,id7,id7550,38.37552
7,7551,id9,id7551,87.259983
2,7552,id5,id7552,14.531052
1,7553,id3,id7553,33.658009
3,7554,id10,id7554,19.441456
9,7555,id5,id7555,73.454407
7,7556,id7,id7556,38.866125
10,7557,id5,id7557,68.767304
3,7558,id5,id7558,31.757091
7,7559,id4,id7559,84.355579
3,7560,id4,id7560,89.405428
3,7561,id8,id7561,27.831113
1,7562,id9,id7562,36.855312
1,7563,id4,id7563,67.714251
8,7564,id3,id7564,36.508172
8,7565,id6,id7565,65.924745
5,7566,id6,id7566,76.913911
2,7567,id8,id7567,90.066764
8,7568,id5,id7568,35.34977
2,7569,id1,id7569,91.284876
6,7570,id2,id7570,79.786091
1,7571,id6,id7571,48.688312
9,7572,id2,id7572,88.712753
1,7573,id2,id7573,80.325904
7,7574,id3,id7574,27.348252
2,7575,id7,id7575,73.514636
8,7576,id9,id7576,39.90684
1,7577,id10,id7577,63.837741
8,7578,id2,id7578,55.144332
9,7579,id4,id7579,5.297313
7,7580,id7,id7580,26.022428
3,7581,id1,id7581,85.002502
1,7582,id6,id7582,74.776245
3,7583,id4,id7583,67.500654
3,7584,id1,id7584,9.986824
5,7585,id7,id7585,78.918596
10,7586,id2,id7586,91.587348
10,7587,id3,id7587,24.280175
10,7588,id5,id7588,84.741074
9,7589,id8,id7589,22.217077
3,7590,id10,id7590,88.766371
8,7591,id7,id7591,42.443675
3,7592,id8,id7592,7.751625
2,7593,id6,id7593,92.833056
4,7594,id3,id7594,11.604646
9,7595,id4,id7595,51.074897
8,7596,id2,id7596,80.642606
5,7597,id7,id7597,85.474565
9,7598,id3,id7598,57.682229
9,7599,id6,id7599,78.343418
2,7600,id2,id7600,36.332089
2,7601,id10,id7601,31.289617
8,7602,id1,id7602,48.88125
9,7603,id7,id7603,87.472858
2,7604,id8,id7604,38.802983
7,7605,id4,id7605,90.293014
5,7606,id7,id7606,45.295464
8,7607,id7,id7607,81.88484
5,7608,id9,id7608,66.523798
2,7609,id9,id7609,0.351005
8,7610,id7,id7610,33.374721
2,7611,id9,id7611,48.866634
6,7612,id6,id7612,41.157745
7,7613,id6,id7613,15.183526
6,7614,id5,id7614,4.847924
4,7615,id2,id7615,53.244513
4,7616,id8,id7616,27.134243
7,7617,id3,id7617,66.237823
7,7618,id8,id7618,51.870395
9,7619,id9,id7619,67.226076
4,7620,id9,id7620,55.038038
1,7621,id4,id7621,74.284748
8,7622,id2,id7622,67.241734
4,7623,id2,id7623,34.309916
10,7624,id1,id7624,45.10509
7,7625,id10,id7625,93.700621
1,7626,id2,id7626,2.358185
4,7627,id2,id7627,58.430586
3,7628,id9,id7628,95.666452
5,7629,id7,id7629,15.302959
9,7630,id3,id7630,29.479926
5,7631,id6,id7631,69.912648
10,7632,id3,id7632,84.654382
6,7633,id7,id7633,21.354347
6,7634,id3,id7634,51.218676
9,7635,id4,id7635,78.299066
3,7636,id2,id7636,54.225296
3,7637,id9,id7637,94.586834
2,7638,id1,id7638,12.390981
3,7639,id3,id7639,67.897079
5,7640,id1,id7640,99.422531
10,7641,id6,id7641,52.82817
3,7642,id2,id7642,1.818814
5,7643,id5,id7643,0.843871
8,7644,id1,id7644,81.437383
3,7645,id1,id7645,54.787926
6,7646,id1,id7646,32.506433
1,7647,id2,id7647,24.975198
9,7648,id7,id7648,48.040559
10,7649,id2,id7649,13.251072
10,7650,id2,id7650,50.450568
4,7651,id3,id7651,53.868091
3,7652,id4,id7652,37.109219
5,7653,id1,id7653,64.491078
1,7654,id8,id7654,12.707405
7,7655,id5,id7655,79.830919
4,7656,id5,id7656,28.852289
8,7657,id4,id7657,85.97263
8,7658,id2,id7658,33.682737
5,7659,id8,id7659,42.571088
9,7660,id2,id7660,59.346148
10,7661,id8,id7661,67.398305
2,7662,id3,id7662,86.575724
9,7663,id9,id7663,0.59012
9,7664,id5,id7664,51.473396
9,7665,id9,id7665,40.710808
6,7666,id6,id7666,43.530523
3,7667,id8,id7667,28.659904
2,7668,id6,id7668,5.121451
4,7669,id10,id7669,30.110711
8,7670,id3,id7670,18.505457
7,7671,id9,id7671,27.263422
4,7672,id4,id7672,61.792816
2,7673,id1,id7673,45.958378
10,7674,id7,id7674,38.751233
3,7675,id10,id7675,37.836111
1,7676,id3,id7676,37.58947
2,7677,id7,id7677,54.203582
5,7678,id6,id7678,45.787135
6,7679,id7,id7679,96.901437
6,7680,id8,id7680,45.382846
6,7681,id8,id7681,58.32165
9,7682,id4,id7682,25.076435
8,7683,id8,id7683,16.429979
2,7684,id1,id7684,5.451914
10,7685,id2,id7685,27.335212
5,7686,id1,id7686,92.977159
1,7687,id4,id7687,51.63636
1,7688,id3,id7688,31.299305
5,7689,id4,id7689,32.140255
1,7690,id4,id7690,52.846021
9,7691,id8,id7691,70.855035
5,7692,id1,id7692,65.476345
9,7693,id3,id7693,53.519909
1,7694,id10,id7694,24.132932
4,7695,id6,id7695,7.399951
10,7696,id10,id7696,59.462791
1,7697,id10,id7697,36.282392
3,7698,id2,id7698,30.549403
7,7699,id7,id7699,96.848598
5,7700,id9,id7700,13.709266
1,7701,id9,id7701,10.865997
1,7702,id5,id7702,49.412031
6,7703,id7,id7703,84.084149
9,7704,id8,id7704,35.730156
10,7705,id3,id7705,14.757141
10,7706,id1,id7706,91.618539
6,7707,id4,id7707,15.607694
2,7708,id9,id7708,42.227715
10,7709,id10,id7709,49.021364
1,7710,id4,id7710,8.402484
1,7711,id2,id7711,47.391165
5,7712,id4,id7712,53.915655
7,7713,id5,id7713,15.091174
3,7714,id4,id7714,16.333782
8,7715,id4,id7715,63.970146
1,7716,id5,id7716,32.283005
6,7717,id5,id7717,21.529606
7,7718,id10,id7718,61.758066
3,7719,id8,id7719,35.364322
5,7720,id3,id7720,33.578768
6,7721,id9,id7721,97.392345
7,7722,id2,id7722,60.538422
9,7723,id2,id7723,56.07749
8,7724,id2,id7724,49.638158
10,7725,id2,id7725,43.771209
10,7726,id3,id7726,26.195756
2,7727,id7,id7727,30.164071
4,7728,id4,id7728,14.670588
8,7729,id10,id7729,45.703844
1,7730,id7,id7730,9.682301
9,7731,id10,id7731,32.497717
4,7732,id7,id7732,24.835136
10,7733,id7,id7733,91.139453
9,7734,id9,id7734,7.286302
7,7735,id8,id7735,38.165556
3,7736,id3,id7736,63.670481
1,7737,id9,id7737,70.315842
9,7738,id9,id7738,71.308975
7,7739,id10,id7739,4.355759
3,7740,id1,id7740,46.143555
4,7741,id4,id7741,70.114474
4,7742,id2,id7742,82.685065
7,7743,id9,id7743,88.622556
7,7744,id3,id7744,44.596702
2,7745,id3,id7745,62.859064
1,7746,id1,id7746,97.122481
2,7747,id1,id7747,93.720167
8,7748,id7,id7748,57.9107
4,7749,id1,id7749,16.970522
3,7750,id1,id7750,55.817115
3,7751,id7,id7751,49.076612
1,7752,id5,id7752,86.474642
1,7753,id1,id7753,65.608117
6,7754,id8,id7754,52.188862
7,7755,id2,id7755,43.697562
6,7756,id10,id7756,15.012009
5,7757,id8,id7757,8.829118
6,7758,id8,id7758,89.418063
2,7759,id2,id7759,15.900869
1,7760,id9,id7760,47.713803
4,7761,id8,id7761,48.549649
10,7762,id7,id7762,41.268756
3,7763,id4,id7763,10.903777
2,7764,id10,id7764,82.300162
10,7765,id6,id7765,61.43703
8,7766,id7,id7766,90.009074
6,7767,id7,id7767,44.95049
4,7768,id7,id7768,0.498933
7,7769,id8,id7769,52.313364
1,7770,id4,id7770,90.242001
8,7771,id10,id7771,76.291259
7,7772,id10,id7772,3.839684
3,7773,id9,id7773,89.463127
9,7774,id2,id7774,95.190364
5,7775,id9,id7775,48.735256
1,7776,id8,id7776,32.193786
5,7777,id10,id7777,13.499798
1,7778,id10,id7778,95.609858
5,7779,id6,id7779,67.357878
3,7780,id4,id7780,80.63401
1,7781,id4,id7781,34.336911
7,7782,id3,id7782,42.659454
7,7783,id3,id7783,96.779139
10,7784,id10,id7784,92.141559
6,7785,id8,id7785,90.303805
10,7786,id2,id7786,0.433413
6,7787,id10,id7787,64.485724
5,7788,id3,id7788,90.397046
4,7789,id9,id7789,93.623755
3,7790,id8,id7790,65.150925
10,7791,id3,id7791,27.31187
7,7792,id2,id7792,90.582801
9,7793,id3,id7793,55.087116
3,7794,id4,id7794,29.171438
3,7795,id1,id7795,77.446794
5,7796,id8,id7796,25.282819
7,7797,id1,id7797,73.37755
5,7798,id2,id7798,99.19408
5,7799,id10,id7799,60.774815
5,7800,id10,id7800,75.341485
8,7801,id3,id7801,19.317703
9,7802,id8,id7802,78.134514
5,7803,id1,id7803,55.064378
1,7804,id10,id7804,13.541859
3,7805,id6,id7805,28.662403
5,7806,id8,id7806,83.537412
3,7807,id2,id7807,38.75741
5,7808,id4,id7808,18.324558
7,7809,id7,id7809,58.478234
4,7810,id10,id7810,19.574371
10,7811,id1,id7811,10.935435
4,7812,id3,id7812,48.766225
1,7813,id1,id7813,6.006331
8,7814,id1,id7814,44.246958
8,7815,id5,id7815,41.600227
6,7816,id2,id7816,68.763882
2,7817,id3,id7817,73.61233
4,7818,id10,id7818,83.39226
9,7819,id2,id7819,45.592028
2,7820,id10,id7820,54.432821
10,7821,id10,id7821,85.868686
10,7822,id9,id7822,73.809862
8,7823,id8,id7823,86.20965
5,7824,id3,id7824,64.724996
4,7825,id9,id7825,85.632554
1,7826,id4,id7826,72.656378
10,7827,id6,id7827,47.689925
10,7828,id10,id7828,38.920966
6,7829,id3,id7829,12.578732
7,7830,id7,id7830,45.420293
2,7831,id3,id7831,46.937628
2,7832,id9,id7832,43.298965
4,7833,id1,id7833,66.907927
3,7834,id7,id7834,52.262415
4,7835,id5,id7835,24.933446
1,7836,id1,id7836,36.285762
8,7837,id4,id7837,11.753747
2,7838,id9,id7838,17.421467
9,7839,id2,id7839,27.934599
7,7840,id5,id7840,21.97691
5,7841,id6,id7841,26.446295
5,7842,id8,id7842,22.597488
3,7843,id3,id7843,49.436551
6,7844,id8,id7844,53.23375
8,7845,id3,id7845,87.793993
8,7846,id8,id7846,43.846904
5,7847,id3,id7847,33.68806
4,7848,id7,id7848,14.863012
2,7849,id5,id7849,51.131382
1,7850,id10,id7850,43.736173
8,7851,id2,id7851,65.436397
2,7852,id4,id7852,24.246837
1,7853,id4,id7853,23.656942
5,7854,id1,id7854,35.569922
1,7855,id5,id7855,66.289024
10,7856,id9,id7856,84.82337
5,7857,id5,id7857,76.788775
8,7858,id5,id7858,70.221104
10,7859,id5,id7859,21.255198
6,7860,id10,id7860,66.887158
7,7861,id6,id7861,53.118631
7,7862,id2,id7862,68.933732
7,7863,id7,id7863,58.309968
6,7864,id5,id7864,35.150367
7,7865,id10,id7865,87.331172
6,7866,id9,id7866,34.603144
3,7867,id1,id7867,13.435594
2,7868,id1,id7868,17.280413
5,7869,id10,id7869,24.690107
4,7870,id4,id7870,51.668783
2,7871,id3,id7871,29.896992
9,7872,id9,id7872,21.111387
6,7873,id9,id7873,28.57886
5,7874,id9,id7874,18.42691
7,7875,id1,id7875,78.146378
5,7876,id9,id7876,79.100692
5,7877,id8,id7877,67.443078
2,7878,id7,id7878,90.425938
8,7879,id7,id7879,27.840733
6,7880,id9,id7880,41.686042
2,7881,id8,id7881,96.05657
2,7882,id1,id7882,84.01552
10,7883,id2,id7883,90.465215
2,7884,id3,id7884,73.340697
8,7885,id6,id7885,0.705191
6,7886,id8,id7886,88.876857
1,7887,id2,id7887,20.589625
2,7888,id3,id7888,95.560813
4,7889,id10,id7889,95.245134
5,7890,id9,id7890,56.155882
1,7891,id7,id7891,23.861228
7,7892,id6,id7892,69.526012
3,7893,id7,id7893,56.295553
1,7894,id5,id7894,70.695397
4,7895,id1,id7895,38.881932
8,7896,id10,id7896,60.791353
10,7897,id8,id7897,32.11692
9,7898,id4,id7898,36.455568
7,7899,id9,id7899,25.432188
5,7900,id1,id7900,48.212969
5,7901,id2,id7901,44.555519
3,7902,id8,id7902,24.319887
5,7903,id7,id7903,67.46033
3,7904,id1,id7904,41.675753
10,7905,id5,id7905,93.661799
8,7906,id4,id7906,20.368034
8,7907,id3,id7907,91.496148
3,7908,id1,id7908,16.300013
7,7909,id7,id7909,81.979293
10,7910,id1,id7910,50.842333
5,7911,id5,id7911,48.266604
10,7912,id3,id7912,9.196649
1,7913,id5,id7913,42.377525
3,7914,id8,id7914,86.754932
2,7915,id7,id7915,12.8975
9,7916,id10,id7916,1.217455
7,7917,id3,id7917,36.302061
2,7918,id4,id7918,20.489982
2,7919,id5,id7919,32.721173
6,7920,id3,id7920,48.223174
3,7921,id7,id7921,62.605324
9,7922,id10,id7922,85.089103
1,7923,id3,id7923,5.141448
5,7924,id9,id7924,3.878622
8,7925,id10,id7925,7.447041
4,7926,id7,id7926,24.643725
10,7927,id5,id7927,51.832174
5,7928,id10,id7928,56.765919
5,7929,id9,id7929,26.735589
1,7930,id10,id7930,34.596585
5,7931,id5,id7931,62.057435
6,7932,id7,id7932,69.101065
9,7933,id6,id7933,24.120186
5,7934,id7,id7934,77.621188
8,7935,id8,id7935,45.506691
9,7936,id5,id7936,13.941165
6,7937,id10,id7937,76.353556
9,7938,id4,id7938,84.219064
5,7939,id6,id7939,19.357526
5,7940,id3,id7940,36.800339
8,7941,id9,id7941,88.437132
5,7942,id5,id7942,16.570638
8,7943,id2,id7943,46.739151
1,7944,id3,id7944,96.453032
2,7945,id2,id7945,75.113347
8,7946,id5,id7946,64.880678
3,7947,id10,id7947,97.545683
4,7948,id2,id7948,27.698098
1,7949,id2,id7949,79.757093
10,7950,id9,id7950,17.157042
2,7951,id2,id7951,18.817464
6,7952,id7,id7952,46.836231
10,7953,id10,id7953,6.345578
2,7954,id10,id7954,47.686569
4,7955,id2,id7955,99.861272
10,7956,id9,id7956,96.476534
7,7957,id1,id7957,30.432116
9,7958,id3,id7958,10.567933
10,7959,id4,id7959,22.07004
8,7960,id7,id7960,17.006258
5,7961,id6,id7961,65.460314
1,7962,id8,id7962,70.676735
6,7963,id5,id7963,23.158771
10,7964,id9,id7964,68.074292
5,7965,id3,id7965,37.711632
9,7966,id5,id7966,76.53525
9,7967,id5,id7967,67.181245
2,7968,id3,id7968,71.581978
2,7969,id9,id7969,51.477009
10,7970,id10,id7970,21.524248
6,7971,id4,id7971,0.968148
8,7972,id3,id7972,68.734249
9,7973,id9,id7973,85.026561
10,7974,id5,id7974,91.124886
7,7975,id3,id7975,37.133222
1,7976,id2,id7976,75.600716
2,7977,id3,id7977,7.192371
5,7978,id9,id7978,60.484024
6,7979,id2,id7979,40.912268
8,7980,id1,id7980,85.781886
7,7981,id2,id7981,87.949081
7,7982,id7,id7982,15.037508
5,7983,id6,id7983,95.381066
2,7984,id8,id7984,4.065591
1,7985,id8,id7985,44.131134
5,7986,id8,id7986,90.040117
1,7987,id5,id7987,41.866676
6,7988,id2,id7988,82.632364
3,7989,id5,id7989,26.015351
1,7990,id6,id7990,19.108463
9,7991,id8,id7991,46.707414
1,7992,id3,id7992,79.333997
8,7993,id8,id7993,80.842182
6,7994,id6,id7994,91.501172
6,7995,id10,id7995,99.111157
2,7996,id5,id7996,45.873739
10,7997,id2,id7997,47.062346
9,7998,id9,id7998,1.874935
5,7999,id8,id7999,99.404344
7,8000,id8,id8000,5.987805
10,8001,id4,id8001,26.68023
5,8002,id4,id8002,39.574147
2,8003,id9,id8003,1.672164
2,8004,id4,id8004,16.311419
6,8005,id6,id8005,71.928754
3,8006,id2,id8006,59.98336
5,8007,id8,id8007,50.438944
10,8008,id7,id8008,99.052075
1,8009,id8,id8009,77.44349
4,8010,id3,id8010,74.028372
9,8011,id1,id8011,73.656331
6,8012,id5,id8012,57.581455
7,8013,id5,id8013,27.218963
4,8014,id3,id8014,40.388767
8,8015,id9,id8015,32.489405
7,8016,id10,id8016,16.858246
7,8017,id5,id8017,50.766601
9,8018,id1,id8018,24.123994
9,8019,id2,id8019,31.366671
9,8020,id7,id8020,86.079967
10,8021,id4,id8021,90.072453
3,8022,id7,id8022,96.141535
2,8023,id1,id8023,51.931771
5,8024,id8,id8024,96.367306
6,8025,id6,id8025,89.711486
5,8026,id2,id8026,52.18074
3,8027,id7,id8027,89.38164
7,8028,id9,id8028,29.785312
2,8029,id2,id8029,4.934843
7,8030,id2,id8030,0.232112
1,8031,id6,id8031,89.118639
1,8032,id8,id8032,0.147717
2,8033,id1,id8033,79.754787
5,8034,id5,id8034,82.644893
3,8035,id7,id8035,44.503887
4,8036,id9,id8036,63.565193
9,8037,id7,id8037,54.01043
5,8038,id3,id8038,39.505817
2,8039,id2,id8039,10.593079
2,8040,id3,id8040,57.001183
5,8041,id6,id8041,24.404493
10,8042,id2,id8042,22.723605
1,8043,id5,id8043,40.798086
8,8044,id5,id8044,61.687116
8,8045,id1,id8045,44.067845
4,8046,id5,id8046,97.699743
8,8047,id2,id8047,32.112677
5,8048,id7,id8048,15.999564
10,8049,id4,id8049,49.343438
9,8050,id1,id8050,86.996143
5,8051,id10,id8051,40.210931
1,8052,id4,id8052,3.591947
10,8053,id9,id8053,53.381591
3,8054,id5,id8054,95.452249
6,8055,id10,id8055,98.457111
3,8056,id3,id8056,19.380845
1,8057,id4,id8057,59.603181
4,8058,id6,id8058,83.235021
9,8059,id3,id8059,62.535964
9,8060,id8,id8060,79.738683
2,8061,id4,id8061,4.629813
2,8062,id3,id8062,81.93021
7,8063,id4,id8063,91.81188
1,8064,id5,id8064,64.553305
10,8065,id8,id8065,88.627771
7,8066,id9,id8066,88.992332
7,8067,id3,id8067,46.602328
2,8068,id9,id8068,32.901002
6,8069,id2,id8069,98.778042
8,8070,id2,id8070,47.860126
7,8071,id5,id8071,69.872812
3,8072,id2,id8072,17.54813
3,8073,id7,id8073,87.141325
2,8074,id9,id8074,76.313847
3,8075,id1,id8075,40.418265
2,8076,id9,id8076,10.919047
7,8077,id5,id8077,93.13786
1,8078,id7,id8078,82.552358
3,8079,id10,id8079,72.579045
2,8080,id5,id8080,17.075806
9,8081,id1,id8081,39.380929
4,8082,id2,id8082,72.654381
7,8083,id9,id8083,91.319972
5,8084,id2,id8084,18.731928
2,8085,id10,id8085,23.579925
4,8086,id1,id8086,6.565277
8,8087,id2,id8087,22.923172
10,8088,id2,id8088,5.031287
10,8089,id5,id8089,52.021399
10,8090,id6,id8090,99.614195
8,8091,id10,id8091,99.375857
10,8092,id4,id8092,97.958016
3,8093,id10,id8093,66.349292
4,8094,id4,id8094,46.471667
10,8095,id10,id8095,65.514322
3,8096,id8,id8096,53.486217
10,8097,id7,id8097,84.154141
5,8098,id10,id8098,58.62589
6,8099,id3,id8099,65.564145
7,8100,id2,id8100,63.018744
5,8101,id10,id8101,15.797384
4,8102,id4,id8102,59.476393
7,8103,id8,id8103,86.658302
10,8104,id10,id8104,10.176413
8,8105,id6,id8105,58.483058
8,8106,id7,id8106,97.912624
4,8107,id9,id8107,94.89118
6,8108,id8,id8108,84.723884
7,8109,id5,id8109,46.171946
2,8110,id7,id8110,64.394444
4,8111,id5,id8111,93.13569
3,8112,id5,id8112,4.885501
7,8113,id8,id8113,45.868403
5,8114,id8,id8114,30.508737
1,8115,id9,id8115,62.407379
7,8116,id2,id8116,87.684538
9,8117,id7,id8117,96.812376
7,8118,id6,id8118,66.306041
10,8119,id10,id8119,81.916671
5,8120,id6,id8120,78.119152
3,8121,id8,id8121,97.505806
3,8122,id1,id8122,70.359023
9,8123,id3,id8123,7.491688
7,8124,id9,id8124,41.069918
3,8125,id3,id8125,88.700125
9,8126,id1,id8126,3.31248
2,8127,id6,id8127,17.667828
2,8128,id2,id8128,94.226011
7,8129,id2,id8129,19.220117
3,8130,id8,id8130,9.36195
7,8131,id4,id8131,72.468918
8,8132,id3,id8132,61.499146
3,8133,id4,id8133,64.132559
3,8134,id2,id8134,99.599144
7,8135,id7,id8135,5.346984
1,8136,id9,id8136,13.667056
4,8137,id7,id8137,97.539406
7,8138,id4,id8138,17.189448
8,8139,id10,id8139,9.831667
9,8140,id2,id8140,67.131526
3,8141,id5,id8141,69.453931
1,8142,id3,id8142,16.620577
9,8143,id3,id8143,76.024261
3,8144,id6,id8144,4.838321
3,8145,id6,id8145,80.243823
7,8146,id2,id8146,16.956817
9,8147,id9,id8147,70.888934
5,8148,id9,id8148,79.741377
9,8149,id5,id8149,83.451204
3,8150,id8,id8150,24.169464
4,8151,id4,id8151,60.522272
10,8152,id7,id8152,87.494239
9,8153,id6,id8153,69.092807
7,8154,id4,id8154,76.177102
1,8155,id9,id8155,70.222969
3,8156,id8,id8156,93.187362
7,8157,id8,id8157,64.433103
2,8158,id4,id8158,96.151542
4,8159,id6,id8159,17.969479
9,8160,id9,id8160,98.395428
9,8161,id10,id8161,54.719187
6,8162,id3,id8162,25.035375
7,8163,id8,id8163,68.267824
2,8164,id2,id8164,75.539632
4,8165,id3,id8165,3.198641
10,8166,id8,id8166,3.609798
9,8167,id9,id8167,49.864985
6,8168,id6,id8168,95.220386
9,8169,id8,id8169,61.915353
10,8170,id6,id8170,10.531041
1,8171,id10,id8171,22.405534
2,8172,id7,id8172,80.119894
10,8173,id6,id8173,92.748534
4,8174,id1,id8174,47.801925
3,8175,id6,id8175,43.753052
8,8176,id3,id8176,7.021595
1,8177,id9,id8177,26.588017
2,8178,id7,id8178,13.953256
5,8179,id3,id8179,57.789005
2,8180,id9,id8180,74.720167
6,8181,id4,id8181,4.369548
7,8182,id4,id8182,41.368883
1,8183,id7,id8183,27.210704
5,8184,id8,id8184,21.00315
1,8185,id10,id8185,44.520917
1,8186,id9,id8186,79.227423
3,8187,id6,id8187,12.790035
8,8188,id6,id8188,55.304989
1,8189,id3,id8189,8.871846
2,8190,id2,id8190,9.87648
8,8191,id5,id8191,24.584736
8,8192,id2,id8192,69.534196
7,8193,id4,id8193,38.682273
10,8194,id9,id8194,41.087503
6,8195,id10,id8195,87.258989
2,8196,id9,id8196,35.602928
1,8197,id7,id8197,87.604427
7,8198,id10,id8198,74.270359
6,8199,id1,id8199,37.415534
4,8200,id6,id8200,92.549625
3,8201,id10,id8201,61.23027
3,8202,id6,id8202,48.62167
9,8203,id1,id8203,88.311889
9,8204,id8,id8204,9.600891
6,8205,id6,id8205,35.749918
4,8206,id4,id8206,64.836833
9,8207,id4,id8207,92.490737
3,8208,id6,id8208,86.834659
8,8209,id1,id8209,98.234868
7,8210,id5,id8210,40.618709
2,8211,id1,id8211,10.729955
2,8212,id9,id8212,30.341322
8,8213,id7,id8213,4.186791
7,8214,id8,id8214,6.135171
4,8215,id9,id8215,84.671337
8,8216,id4,id8216,38.924851
10,8217,id10,id8217,28.978945
9,8218,id5,id8218,71.666931
5,8219,id4,id8219,54.737648
5,8220,id3,id8220,1.044911
5,8221,id6,id8221,82.3957
3,8222,id5,id8222,42.662707
8,8223,id4,id8223,90.061668
4,8224,id4,id8224,60.798757
3,8225,id4,id8225,18.837604
8,8226,id1,id8226,58.578374
5,8227,id6,id8227,18.14959
10,8228,id6,id8228,27.103111
2,8229,id1,id8229,77.417201
10,8230,id8,id8230,51.535307
2,8231,id9,id8231,7.43509
9,8232,id6,id8232,94.269126
7,8233,id2,id8233,82.14468
6,8234,id5,id8234,21.802913
3,8235,id9,id8235,70.713436
6,8236,id4,id8236,94.720853
6,8237,id8,id8237,21.74543
7,8238,id2,id8238,53.602529
7,8239,id8,id8239,17.509304
6,8240,id4,id8240,41.786422
5,8241,id10,id8241,36.959716
9,8242,id5,id8242,28.263192
4,8243,id9,id8243,52.542244
9,8244,id3,id8244,86.235206
10,8245,id5,id8245,13.026335
10,8246,id9,id8246,96.809176
4,8247,id8,id8247,30.331518
5,8248,id9,id8248,84.748452
6,8249,id7,id8249,58.725998
10,8250,id3,id8250,86.68371
5,8251,id2,id8251,72.752463
1,8252,id2,id8252,13.352259
5,8253,id7,id8253,80.625193
1,8254,id8,id8254,40.161721
5,8255,id8,id8255,79.030146
2,8256,id6,id8256,20.741147
