id1,id2,id3,id4,id5,id6,v1,v2,v3
id015,id076,id0000000051,71,42,4,4,5,40.330464
id028,id080,id0000000053,72,82,54,2,5,8.569993
id073,id043,id0000000015,25,27,70,1,7,92.500358
id068,id071,id0000000025,99,69,72,2,8,92.99585
id063,id083,id0000000039,83,69,76,3,7,26.260271
id044,id016,id0000000003,40,46,86,4,4,21.373011
id076,id043,id0000000073,74,91,34,1,8,67.294439
id049,id073,id0000000001,42,10,80,3,3,8.42185
id062,id026,id0000000085,24,30,98,5,1,96.389261
id091,id012,id0000000020,37,12,50,3,11,8.727238
id099,id015,id0000000089,5,14,36,1,11,93.887976
id025,id047,id0000000004,12,59,67,3,2,48.798363
id072,id005,id0000000016,57,50,22,5,11,22.979614
id093,id092,id0000000008,39,88,33,4,12,17.296816
id059,id049,id0000000036,42,23,28,2,4,35.240695
id079,id084,id0000000015,92,42,82,5,15,69.637684
id085,id090,id0000000042,56,55,86,4,2,13.807694
id056,id096,id0000000025,85,47,15,3,5,95.333954
id045,id062,id0000000044,13,9,5,3,12,56.780862
id092,id083,id0000000074,16,76,93,5,12,96.467026
id099,id047,id0000000068,73,19,78,4,5,41.744038
id023,id050,id0000000055,34,94,22,1,1,88.91314
id049,id053,id0000000017,44,94,89,2,13,94.254038
id032,id059,id0000000063,77,32,41,1,15,87.054581
id014,id017,id0000000073,25,78,4,3,10,71.370199
id018,id095,id0000000011,51,94,45,4,13,50.717164
id023,id056,id0000000073,59,91,78,3,4,3.953168
id016,id007,id0000000027,91,97,82,1,12,48.991542
id046,id093,id0000000034,39,90,48,3,10,57.50347
id038,id093,id0000000055,18,76,56,1,7,50.610297
id008,id034,id0000000013,23,94,86,2,1,76.203103
id015,id073,id0000000095,82,24,99,1,1,67.719938
id080,id094,id0000000078,9,23,69,2,9,94.013058
id060,id042,id0000000026,54,96,49,5,6,31.084603
id024,id001,id0000000023,19,62,55,1,11,40.917938
id024,id076,id0000000089,75,70,95,4,7,18.383894
id062,id038,id0000000094,54,23,45,5,11,51.629862
id056,id028,id0000000030,18,11,90,4,6,79.562817
id077,id053,id0000000003,12,20,67,3,4,87.518967
id017,id082,id0000000027,38,39,84,5,8,37.081284
id060,id087,id0000000066,3,13,24,4,3,9.730188
id047,id014,id0000000029,88,83,85,4,10,3.770566
id068,id009,id0000000011,94,29,82,1,1,82.216951
id077,id026,id0000000066,47,69,9,1,4,90.593874
id020,id016,id0000000014,46,88,65,5,5,6.645516
id011,id019,id0000000025,11,8,40,5,1,87.591542
id051,id023,id0000000089,99,53,86,2,7,40.295752
id094,id093,id0000000071,79,81,71,4,4,23.86084
id008,id100,id0000000038,55,25,80,3,1,53.157664
id006,id059,id0000000084,35,80,56,3,13,52.424512
id012,id080,id0000000059,19,34,79,5,13,73.606103
id066,id019,id0000000089,83,43,57,2,9,38.09077
id038,id054,id0000000075,92,69,82,4,7,68.460429
id055,id098,id0000000063,19,6,49,5,9,76.806319
id092,id019,id0000000064,10,45,73,2,13,56.941074
id013,id059,id0000000005,86,40,72,3,10,77.73604
id089,id086,id0000000042,84,83,63,1,3,5.159914
id079,id096,id0000000086,60,61,59,3,7,68.813107
id043,id050,id0000000068,52,62,31,5,3,71.826927
id070,id033,id0000000099,37,45,1,3,11,63.064771
id032,id066,id0000000025,4,99,9,5,15,71.924332
id081,id086,id0000000058,12,7,4,2,10,26.35695
id096,id073,id0000000026,69,85,52,3,2,25.449774
id067,id058,id0000000072,63,5,22,4,12,71.953074
id010,id030,id0000000031,39,76,13,2,3,0.253114
id017,id099,id0000000092,92,34,40,3,9,69.598621
id094,id086,id0000000034,73,40,72,2,12,61.680361
id039,id002,id0000000003,84,31,13,5,5,11.809025
id068,id003,id0000000007,37,93,57,5,1,64.993303
id048,id078,id0000000009,86,99,90,1,10,59.852167
id023,id004,id0000000041,100,17,81,5,11,78.341212
id074,id087,id0000000001,77,58,20,3,12,20.7885
id006,id044,id0000000010,37,9,67,4,13,56.72074
id048,id008,id0000000032,13,80,47,2,10,66.300473
id009,id004,id0000000032,15,16,26,4,3,28.245357
id045,id045,id0000000049,11,14,51,5,6,45.464945
id011,id011,id0000000010,24,82,94,3,1,46.256902
id080,id095,id0000000039,78,7,86,5,3,64.384856
id050,id006,id0000000030,51,28,25,3,4,59.484371
id086,id061,id0000000055,50,65,33,5,5,58.651261
id031,id028,id0000000081,54,67,19,3,9,83.349594
id069,id045,id0000000041,3,76,9,4,3,92.216251
id014,id012,id0000000034,18,6,74,5,7,99.922129
id050,id047,id0000000007,36,11,3,5,11,64.104615
id025,id087,id0000000030,98,9,16,4,8,23.426432
id061,id064,id0000000066,1,78,87,2,9,75.345998
id031,id028,id0000000041,14,49,100,5,11,58.558927
id086,id004,id0000000097,11,6,45,5,9,38.395867
id015,id040,id0000000028,22,41,95,5,11,26.939163
id009,id014,id0000000010,88,15,44,2,11,64.088499
id032,id056,id0000000022,9,74,14,4,14,53.24414
id069,id021,id0000000014,52,38,29,2,4,6.138612
id007,id012,id0000000052,29,26,14,5,1,26.529877
id082,id033,id0000000038,51,69,18,2,4,14.859995
id037,id015,id0000000074,27,30,30,2,5,56.054291
id075,id044,id0000000037,34,69,15,1,12,6.606908
id067,id039,id0000000010,49,96,4,2,3,38.248076
id020,id080,id0000000012,48,93,7,5,14,67.897318
id090,id092,id0000000005,59,84,23,5,5,86.172378
id031,id002,id0000000026,74,13,46,2,13,56.923511
id063,id044,id0000000013,90,48,93,4,4,73.586978
id063,id042,id0000000029,5,98,72,1,13,53.522224
id041,id035,id0000000050,15,9,80,2,12,45.440508
id083,id085,id0000000064,63,38,100,3,12,46.236148
id010,id009,id0000000088,58,16,11,2,5,73.782265
id037,id070,id0000000005,43,76,2,3,9,80.681991
id091,id022,id0000000076,18,69,6,3,12,61.626447
id042,id072,id0000000006,15,31,28,1,15,27.806094
id046,id029,id0000000021,88,21,54,4,13,35.584128
id023,id095,id0000000022,26,74,56,1,4,29.361447
id045,id010,id0000000048,63,81,95,2,1,91.853378
id032,id021,id0000000073,22,37,76,1,11,96.200367
id051,id013,id0000000096,33,42,4,4,3,11.19732
id008,id057,id0000000080,56,87,21,2,13,84.21796
id019,id032,id0000000066,26,62,16,2,10,41.106109
id022,id078,id0000000038,1,1,64,2,9,45.735919
id005,id068,id0000000088,49,94,45,1,2,74.538194
id034,id047,id0000000024,24,33,22,2,1,6.780469
id077,id088,id0000000096,98,96,56,1,7,78.743708
id029,id045,id0000000069,18,52,37,3,6,95.722057
id057,id048,id0000000024,75,17,4,4,3,93.493389
id027,id013,id0000000076,26,92,50,3,5,0.26013
id054,id049,id0000000066,100,72,98,1,1,57.518412
id083,id058,id0000000034,64,32,20,3,15,31.472065
id011,id068,id0000000072,67,10,35,4,12,83.352644
id099,id018,id0000000069,13,37,100,4,15,74.48776
id036,id053,id0000000015,87,99,12,3,1,88.982174
id043,id002,id0000000062,55,35,39,5,11,2.934144
id080,id007,id0000000068,84,42,78,3,5,43.869062
id022,id068,id0000000064,61,26,52,5,7,80.929091
id096,id066,id0000000008,21,34,56,1,3,77.918599
id092,id077,id0000000071,87,75,43,3,8,50.806813
id010,id027,id0000000013,32,32,58,4,5,40.448062
id066,id065,id0000000064,76,75,5,3,2,9.351206
id005,id073,id0000000056,18,47,82,5,9,96.943651
id023,id082,id0000000028,91,51,90,3,11,79.552326
id025,id078,id0000000091,90,41,43,5,11,6.754046
id054,id043,id0000000070,12,48,71,5,9,19.722752
id074,id002,id0000000024,93,90,98,1,15,90.210368
id018,id002,id0000000031,95,12,81,4,14,65.103383
id063,id027,id0000000083,68,65,77,5,5,11.323749
id045,id026,id0000000009,98,75,78,2,9,22.359245
id051,id036,id0000000016,48,63,26,3,8,76.666427
id042,id083,id0000000070,31,57,75,3,5,91.88183
id080,id048,id0000000048,81,20,67,2,5,0.467718
id085,id026,id0000000019,9,51,99,1,15,38.124094
id092,id009,id0000000080,27,73,17,5,11,11.091083
id079,id032,id0000000057,25,79,15,1,6,83.124522
id033,id005,id0000000056,58,41,32,4,2,29.795783
id085,id077,id0000000017,25,94,82,2,14,90.861402
id095,id069,id0000000007,44,66,100,4,12,47.172206
id053,id099,id0000000011,19,63,96,5,4,32.296531
id012,id060,id0000000069,9,24,98,2,8,41.582754
id069,id016,id0000000070,51,7,55,1,4,27.745842
id089,id084,id0000000045,54,25,70,5,3,58.756659
id076,id064,id0000000072,83,18,97,1,6,34.45048
id023,id030,id0000000007,100,82,22,4,3,18.526203
id047,id014,id0000000074,12,73,41,3,1,23.828316
id009,id089,id0000000041,59,48,44,5,2,2.241295
id021,id076,id0000000013,95,17,79,4,2,59.829331
id082,id074,id0000000005,8,40,68,2,10,57.240598
id067,id093,id0000000006,66,59,28,5,3,87.80946
id035,id034,id0000000094,46,60,51,2,2,98.904008
id083,id091,id0000000042,100,58,29,2,14,71.745094
id093,id005,id0000000099,94,32,44,4,2,28.854646
id083,id022,id0000000073,52,62,30,4,1,34.045116
id044,id026,id0000000083,89,100,15,4,10,6.61368
id047,id096,id0000000022,28,12,50,4,4,52.016709
id095,id075,id0000000027,68,25,93,4,1,91.239217
id066,id099,id0000000068,42,98,39,3,7,68.672336
id100,id024,id0000000037,97,7,86,2,4,22.47932
id003,id019,id0000000070,93,8,3,4,11,13.565225
id060,id059,id0000000010,80,55,4,2,15,37.388549
id025,id027,id0000000031,46,85,31,2,13,59.398422
id011,id037,id0000000045,74,56,86,4,12,90.775569
id006,id079,id0000000024,23,29,26,5,4,41.209737
id057,id094,id0000000032,91,68,5,2,13,31.208333
id095,id068,id0000000033,88,28,62,1,8,13.291178
id006,id080,id0000000058,54,98,91,4,3,79.595435
id029,id011,id0000000100,75,99,16,4,12,24.088266
id096,id088,id0000000041,11,85,99,2,6,39.771931
id037,id006,id0000000038,76,98,7,3,3,2.346996
id076,id017,id0000000038,37,85,50,1,4,6.706592
id086,id091,id0000000083,81,65,40,3,1,38.746936
id079,id086,id0000000026,52,63,28,2,2,3.256334
id040,id080,id0000000021,36,52,12,1,9,47.734565
id095,id092,id0000000032,97,85,73,1,2,50.596577
id043,id072,id0000000025,98,77,25,2,8,20.588534
id031,id033,id0000000032,80,20,91,2,15,76.934952
id011,id059,id0000000029,58,17,16,1,13,31.653259
id089,id032,id0000000044,13,12,41,4,8,75.880052
id039,id053,id0000000022,98,49,11,1,9,84.849977
id073,id052,id0000000062,40,78,50,1,12,99.51182
id033,id030,id0000000038,41,73,55,3,6,59.473402
id002,id097,id0000000061,97,31,4,3,5,84.760768
id065,id080,id0000000002,86,79,51,3,1,71.754088
id082,id077,id0000000028,45,67,56,1,3,99.763897
id048,id089,id0000000027,11,95,48,4,7,42.889237
id046,id100,id0000000095,43,41,95,4,14,97.843693
id057,id014,id0000000074,58,98,7,4,12,44.991703
id036,id067,id0000000017,17,5,56,1,10,26.993434
id039,id091,id0000000024,74,6,91,2,7,60.383691
id061,id087,id0000000047,30,40,68,2,12,29.917921
id068,id034,id0000000016,13,22,86,5,9,32.355668
id066,id035,id0000000012,30,86,93,1,6,40.093051
id017,id018,id0000000043,87,2,13,5,1,51.685688
id044,id077,id0000000035,12,36,30,3,9,41.104996
id089,id054,id0000000096,34,58,79,2,10,69.127694
id066,id064,id0000000071,23,60,36,4,8,1.075215
id033,id004,id0000000024,34,48,45,2,15,33.423871
id051,id077,id0000000012,66,60,38,5,14,19.959587
id035,id054,id0000000041,4,18,97,5,11,98.228881
id027,id065,id0000000050,46,43,71,5,4,77.923438
id096,id007,id0000000051,56,47,27,4,14,37.957533
id027,id073,id0000000012,30,58,47,3,10,86.546458
id086,id031,id0000000007,75,100,84,2,12,31.819819
id084,id060,id0000000038,78,37,70,2,11,72.085532
id070,id074,id0000000074,40,25,59,4,14,15.77144
id078,id091,id0000000042,67,56,26,1,5,40.219109
id081,id067,id0000000063,61,81,30,1,15,96.998758
id005,id059,id0000000048,80,63,17,5,3,57.604126
id089,id015,id0000000063,17,94,95,2,7,29.845148
id024,id023,id0000000016,53,68,5,1,2,74.223331
id002,id009,id0000000099,62,45,12,1,1,61.125026
id076,id096,id0000000026,54,26,62,5,15,96.602158
id037,id057,id0000000095,9,2,85,2,12,75.967185
id006,id047,id0000000081,76,20,52,3,1,39.706217
id099,id089,id0000000042,31,5,48,5,9,40.082241
id033,id037,id0000000052,8,62,69,2,6,52.283228
id098,id051,id0000000062,51,40,59,1,8,49.371321
id097,id098,id0000000065,40,73,10,2,3,59.154966
id031,id081,id0000000023,92,73,7,1,12,41.539704
id043,id053,id0000000036,52,46,39,3,14,88.147025
id037,id054,id0000000076,89,52,14,5,14,42.298508
id045,id009,id0000000097,31,31,81,2,3,72.905243
id050,id059,id0000000094,70,23,4,2,11,72.730955
id031,id037,id0000000069,96,75,14,5,15,75.544708
id041,id096,id0000000083,97,4,7,1,2,26.198428
id047,id003,id0000000019,32,77,85,4,3,24.424123
id033,id013,id0000000019,89,24,62,2,14,6.441361
id013,id001,id0000000070,65,23,76,4,12,63.474881
id013,id053,id0000000073,61,41,42,4,3,78.858658
id070,id001,id0000000094,21,51,29,5,7,7.37512
id095,id094,id0000000050,47,58,98,3,5,15.781065
id082,id075,id0000000073,67,45,81,5,12,65.6317
id099,id089,id0000000087,97,96,56,2,7,31.846118
id039,id061,id0000000036,13,27,22,4,2,22.176118
id019,id070,id0000000027,48,10,18,3,4,19.915506
id051,id055,id0000000095,62,27,58,3,2,29.805108
id023,id014,id0000000030,11,43,65,2,12,49.416926
id007,id091,id0000000021,56,49,69,4,3,74.603582
id065,id055,id0000000050,81,96,74,5,12,27.011402
id054,id012,id0000000027,10,83,16,4,2,23.935279
id046,id089,id0000000036,27,64,87,2,15,70.517247
id087,id039,id0000000024,42,70,81,3,9,27.761326
id090,id029,id0000000012,4,37,46,5,13,33.374735
id003,id023,id0000000060,17,16,2,4,10,97.130522
id067,id021,id0000000023,8,77,23,1,7,96.32045
id038,id089,id0000000049,69,3,93,1,1,64.126635
id081,id028,id0000000005,21,71,65,1,6,5.256919
id008,id087,id0000000100,85,80,87,1,11,1.151723
id028,id037,id0000000025,81,2,32,4,7,72.877397
id066,id029,id0000000002,8,78,82,1,10,59.316451
id072,id045,id0000000044,5,75,53,3,9,58.560854
id046,id096,id0000000083,57,25,96,2,10,44.619538
id010,id049,id0000000091,3,25,85,3,14,57.986494
id056,id014,id0000000041,98,87,73,2,13,99.085801
id080,id010,id0000000099,37,39,42,5,5,38.46446
id071,id045,id0000000047,52,8,7,2,5,48.476006
id039,id047,id0000000084,21,9,26,2,11,6.864273
id096,id017,id0000000032,73,68,93,3,5,53.491835
id025,id092,id0000000072,35,93,82,3,10,22.4916
id066,id094,id0000000008,82,11,59,1,13,26.756486
id060,id054,id0000000011,98,23,65,1,4,98.531443
id024,id056,id0000000097,59,86,25,3,8,20.870498
id082,id007,id0000000043,86,18,36,4,4,79.359507
id023,id048,id0000000014,96,54,39,4,4,84.700849
id058,id022,id0000000088,71,12,3,4,12,31.068167
id046,id029,id0000000062,4,11,29,5,15,91.801742
id010,id012,id0000000043,23,44,81,2,3,14.617817
id085,id036,id0000000011,8,90,40,4,15,99.11754
id040,id038,id0000000025,91,98,58,2,7,32.801524
id012,id095,id0000000048,26,80,36,3,8,53.604483
id070,id084,id0000000008,37,7,1,5,14,88.121403
id035,id038,id0000000067,40,26,4,3,5,67.767929
id093,id061,id0000000069,44,12,37,1,3,40.81638
id061,id093,id0000000066,8,67,77,3,6,88.083339
id032,id049,id0000000015,83,39,48,1,15,18.491732
id097,id035,id0000000047,95,23,27,4,14,19.754524
id080,id084,id0000000013,58,88,50,4,15,83.470505
id054,id037,id0000000021,26,53,91,2,5,13.581003
id059,id066,id0000000086,82,17,98,4,6,92.016119
id001,id058,id0000000004,11,28,69,1,14,5.788612
id054,id047,id0000000014,17,48,19,1,1,33.081758
id011,id092,id0000000028,21,16,70,5,5,81.605599
id099,id025,id0000000091,52,66,85,2,11,15.417571
id003,id075,id0000000062,13,71,58,3,10,54.284178
id019,id088,id0000000005,66,79,66,5,15,27.086107
id098,id094,id0000000018,56,14,98,2,1,54.22174
id099,id081,id0000000021,73,21,1,2,14,46.111028
id084,id094,id0000000071,19,90,25,4,10,63.552501
id007,id007,id0000000082,4,62,28,1,8,19.344238
id091,id061,id0000000029,85,15,41,1,15,7.326544
id051,id004,id0000000099,30,8,45,2,1,16.725316
id072,id054,id0000000099,26,83,94,1,13,6.889449
id008,id022,id0000000067,56,58,91,4,13,13.524523
id084,id023,id0000000003,39,29,82,2,10,55.694497
id007,id086,id0000000066,84,53,98,2,14,43.805596
id046,id044,id0000000024,12,56,80,1,2,39.196161
id008,id050,id0000000027,89,78,71,2,13,12.025479
id065,id078,id0000000020,5,7,2,1,4,55.212556
id082,id035,id0000000012,96,73,16,5,3,99.751961
id069,id066,id0000000017,17,71,91,5,5,74.780905
id019,id015,id0000000004,85,35,63,4,1,88.437256
id036,id060,id0000000017,1,11,91,5,12,3.601012
id054,id048,id0000000025,58,19,94,3,1,47.856861
id071,id040,id0000000035,74,55,67,5,11,93.282009
id043,id022,id0000000022,7,50,75,2,7,96.355038
id062,id072,id0000000022,64,74,36,2,5,78.762033
id005,id030,id0000000043,50,46,64,2,3,37.773369
id091,id098,id0000000001,99,51,1,1,12,64.080169
id016,id077,id0000000068,22,13,51,4,9,7.599597
id085,id070,id0000000050,34,49,49,3,13,50.1773
id061,id011,id0000000039,34,66,7,2,8,26.972263
id013,id038,id0000000083,70,95,82,4,14,89.394997
id015,id073,id0000000045,78,19,79,4,5,16.367587
id098,id070,id0000000026,66,24,99,2,10,93.432946
id038,id010,id0000000094,5,70,4,4,9,79.598697
id052,id014,id0000000069,56,6,8,4,15,81.933653
id085,id089,id0000000025,17,52,89,3,2,36.77523
id088,id016,id0000000081,63,28,33,2,10,4.416033
id029,id081,id0000000070,37,53,35,3,11,96.496332
id018,id011,id0000000087,57,72,28,5,14,25.958047
id021,id084,id0000000058,45,36,11,3,1,46.732454
id001,id055,id0000000078,46,64,79,3,6,71.669132
id075,id017,id0000000010,48,96,23,4,10,44.555065
id099,id038,id0000000043,36,40,92,2,12,63.041411
id060,id095,id0000000071,43,21,62,2,8,81.214586
id079,id012,id0000000075,10,12,96,2,8,33.172217
id073,id003,id0000000040,4,77,83,1,15,24.499696
id088,id080,id0000000094,95,25,76,5,6,74.108
id049,id078,id0000000018,20,89,6,1,8,59.499106
id056,id058,id0000000015,67,97,61,2,12,99.963258
id070,id006,id0000000094,10,22,91,3,8,33.525785
id079,id054,id0000000019,17,38,41,3,12,47.861367
id067,id094,id0000000053,19,32,20,5,6,81.022195
id081,id046,id0000000051,23,28,46,3,8,95.609034
id073,id033,id0000000061,57,27,44,2,11,2.554286
id036,id062,id0000000071,4,42,68,1,7,19.691828
id099,id042,id0000000056,42,61,38,1,5,6.10106
id017,id034,id0000000009,22,34,15,1,10,6.088831
id064,id022,id0000000085,3,8,64,4,9,45.448583
id086,id036,id0000000048,88,85,99,5,8,10.694172
id020,id083,id0000000012,26,42,4,1,2,52.991631
id074,id048,id0000000043,75,19,19,1,2,58.55933
id013,id079,id0000000083,54,34,22,3,8,32.4924
id001,id003,id0000000056,33,83,92,1,9,88.914209
id031,id022,id0000000044,60,70,83,1,13,92.017712
id007,id050,id0000000097,29,32,34,5,12,96.317102
id082,id026,id0000000059,54,69,83,1,4,49.056511
id058,id038,id0000000058,49,47,53,3,1,19.620965
id030,id051,id0000000055,79,72,100,4,9,8.35284
id014,id060,id0000000092,80,91,76,1,2,89.576421
id097,id037,id0000000094,36,54,58,4,10,76.186231
id037,id076,id0000000043,90,91,89,5,14,47.845038
id053,id009,id0000000062,11,24,32,4,4,78.864476
id020,id063,id0000000073,81,16,50,2,12,89.400018
id041,id041,id0000000034,42,11,63,2,6,86.887958
id009,id041,id0000000048,76,6,71,3,14,54.123931
id011,id054,id0000000011,21,34,56,5,1,57.409612
id029,id017,id0000000014,66,69,7,2,1,18.244057
id050,id056,id0000000099,16,69,50,4,6,74.165053
id043,id021,id0000000017,19,74,80,1,7,75.013962
id068,id043,id0000000008,49,95,34,2,14,13.860716
id012,id063,id0000000029,20,93,35,5,4,40.458118
id076,id067,id0000000066,35,62,20,4,14,55.692188
id078,id035,id0000000040,89,13,28,1,3,93.104889
id019,id029,id0000000008,81,61,16,5,3,62.376248
id080,id034,id0000000037,47,15,9,1,3,67.259971
id043,id040,id0000000055,96,35,62,1,6,42.345771
id087,id100,id0000000089,69,10,4,5,1,65.253569
id037,id049,id0000000080,3,38,40,2,15,63.633797
id023,id045,id0000000099,20,50,69,3,13,71.688621
id050,id086,id0000000056,86,81,78,1,12,39.017842
id088,id045,id0000000052,56,74,17,5,11,11.585607
id031,id086,id0000000037,73,37,50,3,9,25.658074
id050,id036,id0000000100,23,12,71,2,9,31.720137
id036,id056,id0000000083,13,25,6,5,3,39.221017
id067,id045,id0000000007,8,47,53,2,4,8.142207
id086,id032,id0000000057,33,61,96,1,8,17.067478
id071,id041,id0000000037,20,67,83,4,9,43.717884
id003,id018,id0000000094,90,27,22,4,5,46.500244
id086,id054,id0000000022,71,89,31,4,4,23.786134
id090,id004,id0000000091,38,88,36,1,10,45.561667
id028,id021,id0000000091,48,34,71,4,3,86.999567
id040,id093,id0000000037,90,68,62,4,1,19.153712
id048,id077,id0000000084,18,95,33,3,9,30.741881
id013,id020,id0000000054,86,60,58,2,2,2.938547
id042,id019,id0000000060,50,25,31,4,8,27.041265
id012,id034,id0000000009,38,38,64,4,11,9.678875
id059,id072,id0000000098,35,93,35,4,11,14.169827
id067,id061,id0000000086,6,67,32,1,5,21.895332
id017,id079,id0000000093,31,21,100,5,1,34.488618
id057,id044,id0000000058,64,33,81,4,13,48.307311
id062,id037,id0000000024,95,41,60,3,1,71.531548
id039,id028,id0000000038,62,48,7,3,14,99.709742
id029,id079,id0000000025,40,79,15,3,4,33.511572
id030,id039,id0000000076,84,87,25,1,10,20.791681
id039,id071,id0000000047,64,33,90,3,4,87.163091
id035,id050,id0000000099,16,6,18,2,2,58.700654
id019,id037,id0000000099,6,69,74,1,10,43.969857
id004,id027,id0000000023,29,93,38,1,15,19.275345
id035,id090,id0000000082,24,51,33,1,9,51.710687
id022,id019,id0000000079,35,64,92,5,13,11.183255
id034,id059,id0000000054,60,95,86,1,5,60.893901
id033,id040,id0000000049,83,80,55,2,8,36.963681
id023,id023,id0000000085,10,10,83,3,12,75.751678
id047,id079,id0000000024,35,34,48,4,10,4.761418
id086,id081,id0000000051,77,26,16,4,9,96.92097
id046,id035,id0000000080,71,16,47,2,9,98.388984
id081,id001,id0000000043,95,69,7,3,4,70.281784
id084,id064,id0000000093,43,12,19,5,14,5.927604
id019,id060,id0000000034,1,7,82,4,12,34.533108
id097,id004,id0000000068,12,44,84,3,2,95.616272
id058,id088,id0000000082,68,39,13,3,1,64.874904
id063,id025,id0000000057,44,1,93,1,11,27.385026
id017,id094,id0000000018,32,62,58,2,2,41.823668
id036,id078,id0000000055,54,90,94,4,11,71.562873
id055,id097,id0000000047,83,47,3,4,7,64.467599
id059,id002,id0000000043,26,52,55,5,2,76.589678
id002,id029,id0000000097,93,32,53,3,3,87.086985
id008,id006,id0000000038,96,59,9,2,5,89.956498
id083,id047,id0000000066,75,70,78,4,3,80.807335
id017,id030,id0000000036,3,91,79,5,12,53.333477
id022,id064,id0000000030,22,67,45,2,15,11.123935
id045,id046,id0000000014,21,23,66,4,6,7.211443
id058,id093,id0000000002,8,94,98,4,3,10.480618
id010,id065,id0000000086,14,37,17,1,5,74.382067
id064,id010,id0000000084,42,19,1,2,13,12.769593
id067,id068,id0000000047,99,76,1,3,10,17.0578
id067,id028,id0000000060,30,75,37,2,8,21.637413
id048,id092,id0000000043,36,12,98,2,13,38.588841
id076,id074,id0000000007,78,37,15,2,11,12.095173
id077,id030,id0000000054,3,68,29,3,2,96.380707
id066,id068,id0000000045,20,64,16,5,11,62.213212
id072,id010,id0000000004,17,53,22,1,11,8.73707
id055,id040,id0000000014,65,36,52,1,14,32.339335
id041,id030,id0000000014,34,26,53,4,14,39.009767
id028,id073,id0000000086,22,17,64,5,3,59.960722
id012,id087,id0000000071,43,81,71,5,11,94.08395
id075,id091,id0000000014,61,63,83,4,1,90.76634
id067,id036,id0000000025,30,72,65,3,7,56.028006
id082,id089,id0000000010,14,62,23,3,4,55.656128
id051,id088,id0000000077,80,44,32,3,6,50.297256
id033,id016,id0000000033,41,61,12,2,11,85.805757
id044,id047,id0000000041,69,100,71,5,12,53.186238
id042,id075,id0000000037,76,9,11,2,3,60.099246
id090,id025,id0000000068,86,51,90,4,6,87.645139
id085,id061,id0000000021,54,51,14,2,15,17.328839
id093,id077,id0000000069,75,83,65,4,3,96.200399
id080,id015,id0000000080,2,66,95,3,9,12.65982
id082,id092,id0000000096,85,41,68,2,8,67.858457
id096,id050,id0000000035,20,91,53,2,6,42.178626
id074,id044,id0000000023,74,17,6,3,9,29.108897
id010,id007,id0000000089,35,39,72,2,12,59.122866
id084,id048,id0000000063,24,21,13,4,5,5.16684
id053,id084,id0000000081,48,65,52,1,4,27.213941
id012,id034,id0000000025,56,9,13,2,11,62.19956
id051,id085,id0000000039,34,42,27,2,8,10.368433
id005,id075,id0000000078,100,46,95,4,1,64.795591
id064,id020,id0000000056,58,11,64,2,15,70.496719
id097,id035,id0000000050,62,31,2,5,1,70.598615
id086,id075,id0000000014,94,42,38,3,1,46.644186
id017,id050,id0000000016,26,70,82,1,12,93.754559
id093,id002,id0000000035,97,34,54,3,10,11.885887
id078,id017,id0000000064,62,76,34,1,7,57.175467
id097,id064,id0000000057,70,90,53,5,14,16.209798
id050,id079,id0000000089,29,74,63,1,2,32.258794
id010,id002,id0000000007,72,85,34,5,3,3.633436
id054,id038,id0000000025,30,61,20,5,4,54.721659
id045,id084,id0000000077,28,94,94,4,1,73.869986
id094,id065,id0000000089,63,48,5,1,14,89.413898
id097,id056,id0000000050,18,77,16,1,15,6.896783
id060,id041,id0000000047,13,44,68,1,6,14.7713
id012,id010,id0000000053,22,50,21,3,13,94.643719
id095,id035,id0000000080,45,78,35,4,5,31.079799
id011,id048,id0000000045,28,49,37,5,3,90.786095
id070,id024,id0000000031,64,68,42,1,7,49.375029
id040,id024,id0000000062,78,62,86,1,11,8.325134
id020,id029,id0000000061,86,11,16,5,3,81.919806
id012,id048,id0000000075,77,80,51,1,7,5.322958
id036,id007,id0000000038,63,10,48,3,1,13.336483
id048,id048,id0000000066,42,17,37,4,9,72.182166
id096,id038,id0000000033,2,44,34,3,1,54.670054
id062,id053,id0000000070,28,35,70,1,5,56.906266
id072,id018,id0000000038,25,6,75,2,12,70.050345
id084,id071,id0000000030,36,46,99,3,13,9.754877
id001,id022,id0000000043,73,23,98,4,4,66.645623
id060,id028,id0000000098,31,80,91,2,7,69.647255
id016,id084,id0000000054,54,1,52,4,13,36.936629
id020,id053,id0000000082,15,19,7,1,5,95.951247
id082,id072,id0000000021,7,35,81,1,11,24.17888
id072,id013,id0000000033,60,25,85,3,11,72.067586
id093,id023,id0000000083,74,71,10,3,9,17.342796
id072,id026,id0000000045,11,88,75,3,12,75.692605
id027,id037,id0000000052,32,67,7,4,9,83.028825
id063,id087,id0000000048,22,47,14,5,15,57.116001
id057,id077,id0000000037,86,43,61,2,9,52.83597
id051,id087,id0000000062,57,22,97,5,1,82.27821
id090,id056,id0000000090,32,7,30,2,5,15.623531
id036,id094,id0000000092,25,88,42,1,8,54.9456
id028,id064,id0000000026,19,33,43,5,14,92.053782
id062,id046,id0000000046,9,73,83,2,7,42.892638
id035,id024,id0000000043,57,98,45,3,9,46.470436
id003,id014,id0000000008,54,33,3,3,15,97.810799
id075,id035,id0000000026,86,57,4,1,6,57.882108
id039,id033,id0000000048,50,12,79,5,7,35.322808
